Country,subset,question_label,answer,name
Average,Gay,"Do you avoid holding hands in public with a same-sex partner for fear of being assaulted, threatened of harassed?",Don`t know,Luis Marchan
Average,Bisexual women,"Do you avoid holding hands in public with a same-sex partner for fear of being assaulted, threatened of harassed?",No,Gregory Cotter
Average,Bisexual men,"Do you avoid holding hands in public with a same-sex partner for fear of being assaulted, threatened of harassed?",Yes,Mary Welsh
Average,Bisexual men,"Do you avoid holding hands in public with a same-sex partner for fear of being assaulted, threatened of harassed?",I do not have a same-sex partner,Dennis Plascencia
Average,Transgender,"Do you avoid holding hands in public with a same-sex partner for fear of being assaulted, threatened of harassed?",No,Gladys Denmon
Austria,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Lois Lyvers
Austria,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jennifer Keith
Austria,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Raul Kennedy
Austria,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Irene Olivia
Austria,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jack Murray
Austria,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Coleman Offerdahl
Belgium,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Elaine Jusino
Belgium,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Daryl Jones
Belgium,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,King Laberge
Belgium,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Diane Hollister
Belgium,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Madonna Bethea
Belgium,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jane Walther
Bulgaria,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Christine Wicker
Bulgaria,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Piper Brown
Bulgaria,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christopher Duncan
Bulgaria,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jo Bowlin
Bulgaria,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Roberta Cruz
Bulgaria,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,James Galinis
Bulgaria,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Tess Barry
Bulgaria,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Frank Lazarine
Bulgaria,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Merry Pitt
Cyprus,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Dorothy Wheeler
Cyprus,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lorraine Rodriguez
Cyprus,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Beverley Glover
Cyprus,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Delores Collins
Cyprus,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,April Jin
Cyprus,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Juan Renwick
Cyprus,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Amie Rosales
Cyprus,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Stacy Toure
Czech Republic,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,James Fairbanks
Czech Republic,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Zelda Claar
Czech Republic,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Patrick Bouyer
Czech Republic,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ming Maxwell
Czech Republic,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christina Goodson
Czech Republic,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Albert Hancock
Czech Republic,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Alfred Harris
Germany,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Joe Richardson
Germany,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Debrah Williams
Germany,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Pamela Mayfield
Germany,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,George West
Germany,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Allison Hill
Germany,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Stanford Morgan
Germany,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Maude Payne
Germany,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Gloria Owen
Germany,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Mary Mims
Denmark,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Octavia Brickner
Denmark,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Anne Johnson
Denmark,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Kimberly Strefeler
Denmark,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Candice Wade
Denmark,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Gertrude Box
Denmark,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Peter Rogol
Estonia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Willie Phung
Estonia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Linda Lentz
Estonia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Chris Gonzalez
Estonia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Robert Lee
Estonia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Bryan Felix
Estonia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Raul Harris
Estonia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,James Acevedo
Greece,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Anna Williams
Greece,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Mary Lang
Greece,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Richard Kicker
Greece,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,James Rodriguez
Greece,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Hazel Littlefield
Greece,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Alyssa Brooks
Greece,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Frank Brixey
Spain,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Napoleon Banks
Spain,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Austin Mccrary
Spain,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Harold Jones
Spain,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Robert Weathersby
Spain,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ella Book
Spain,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Ernestine Li
Spain,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Loyd Rama
Spain,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Candida Eidson
Spain,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christie Johnson
Spain,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Patricia Moore
Finland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Holly Vincent
Finland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Anna Goodyear
Finland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Sandra Simon
France,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ruby Capers
France,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Bobby Evans
France,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Beverly Medford
France,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Michael Miller
France,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Gretchen Hite
France,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Scott Paul
Croatia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Mindy Hovis
Croatia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Robert Williams
Croatia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lucille Stanier
Croatia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Eric Winslow
Croatia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Scott Groome
Croatia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Christine Sadowski
Croatia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Don Fugate
Croatia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Gloria Morris
Hungary,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Sheryl Starr
Hungary,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Diana Rhodes
Hungary,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Kay Coats
Hungary,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Daniel Owens
Hungary,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Douglas Clark
Hungary,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Tony Rink
Hungary,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Christopher Indermuehle
Hungary,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Helen Borghoff
Ireland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Herbert Bilbao
Ireland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Linda Stice
Ireland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Maria Lovelady
Ireland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Gary Smith
Ireland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Mark Quinn
Ireland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Dawn Bird
Ireland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Rosie Sumrall
Ireland,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Tonia Smith
Italy,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lisette Novak
Italy,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,John Mitchell
Italy,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Robert Doney
Italy,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Raymond Wilson
Italy,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Floyd Robles
Lithuania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Vicki Ramirez
Lithuania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Anne Piazza
Lithuania,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Amanda Blanchard
Lithuania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Harold Reyes
Lithuania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Linda Jackson
Lithuania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Robert Thomas
Lithuania,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Tammie Denniston
Lithuania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Marlene Robichaux
Lithuania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Bobby Kunkel
Luxembourg,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Deborah Thornton
Luxembourg,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Megan Warren
Luxembourg,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Sharon Lewis
Luxembourg,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Leah Gillis
Luxembourg,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Alison Butler
Latvia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Margaret Martin
Latvia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Justin Klauer
Latvia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Sylvia Thompson
Latvia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Herbert Bishop
Latvia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jerry Shrader
Malta,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Ellen Deering
Malta,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Cindi Parks
Malta,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Peggy Finney
Malta,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,William Hanes
Malta,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,William May
Netherlands,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Edward Baltimore
Netherlands,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Nicholas Ali
Netherlands,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Eli Bender
Netherlands,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jaime Stockman
Netherlands,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Mariano Nein
Netherlands,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Sommer Muriel
Poland,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Ruth Drew
Poland,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Malcom Smsith
Poland,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Roy Condo
Poland,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Stella Johnson
Portugal,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Eva Ventura
Portugal,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Wade Hughes
Portugal,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Richard Taylor
Portugal,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Lowell Glenn
Portugal,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Raymond Baillie
Portugal,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Ivan Wortman
Portugal,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Chad Glover
Portugal,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Michael Barber
Portugal,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Alana Olsen
Portugal,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Thomas Kinney
Romania,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Linda Richburg
Romania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Pamela Plunkett
Romania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Sheldon Carbo
Romania,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Georgia Baker
Romania,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Marc Nelson
Sweden,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Betty Jacob
Sweden,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Daniel Etheridge
Sweden,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Jorge Howard
Sweden,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Douglas Mayall
Sweden,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Glenda Ray
Slovenia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,William Vela
Slovenia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Terrell Palka
Slovenia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jackie Barragan
Slovenia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Dawn Maher
Slovenia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Fritz Grossman
Slovenia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jorge Riley
Slovenia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Dorian Gentry
Slovenia,Bisexual men,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Henry Fick
Slovenia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Roger Delgado
Slovakia,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Jackie Stansel
Slovakia,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Lola Bedeau
Slovakia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Darrel Antilla
Slovakia,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Christopher Diaz
Slovakia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Alfred Mcelderry
Slovakia,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Sabine Nunmaker
United Kingdom,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Shawn Keirnan
United Kingdom,Lesbian,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Troy Rowell
United Kingdom,Gay,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Antonia Thompson
United Kingdom,Bisexual women,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Don`t know,Deloris Donohue
United Kingdom,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",Yes,Jacob Wolf
United Kingdom,Transgender,"Do you avoid certain places or locations for fear of being assaulted, threatened or harassed because you are L, G, B or T?",No,Margaret Avent
